0.0018923465096719932,0.025651808242220353,0.0656013456686291,0.04646761984861228,0.001471825063078217,0.007779646761984861,0.028595458368376788,0.003994953742640875,0.04352396972245585,0.00042052144659377626,0.01030277544154752,0.12994112699747687,0.04121110176619008,0.1433978132884777,0.0010513036164844407,0.031959629941127,0.001682085786375105,0.13519764507989906,0.059293523969722456,0.1581160639192599,0.016610597140454163,0.014087468460891506,0.006097560975609756,0.002943650126156434,0.01892346509671993,0.0037846930193439865
0.14799588900308325,0.013360739979445015,0.006166495375128468,0.0020554984583761563,0.15724563206577596,0.0,0.0,0.0010277492291880781,0.12127440904419322,0.008221993833504625,0.0,0.14799588900308325,0.009249743062692703,0.003083247687564234,0.1130524152106886,0.0010277492291880781,0.0,0.11202466598150052,0.041109969167523124,0.006166495375128468,0.09044193216855087,0.0020554984583761563,0.0010277492291880781,0.0,0.014388489208633094,0.0010277492291880781
0.127889634601044,0.0,0.02237136465324385,0.0018642803877703207,0.14056674123788218,0.0,0.0,0.1122296793437733,0.0686055182699478,0.0,0.049962714392244596,0.0447427293064877,0.0003728560775540641,0.0007457121551081282,0.20544369873228935,0.0,0.0014914243102162564,0.045115585384041756,0.013422818791946308,0.1122296793437733,0.0395227442207308,0.0003728560775540641,0.0,0.0,0.01267710663683818,0.0003728560775540641
0.08780160857908847,0.003351206434316354,0.004691689008042895,0.020107238605898123,0.3136729222520107,0.0020107238605898124,0.01675603217158177,0.002680965147453083,0.2292225201072386,0.005361930294906166,0.0,0.01943699731903485,0.00938337801608579,0.004691689008042895,0.06501340482573727,0.0013404825737265416,0.0006702412868632708,0.04423592493297587,0.06970509383378017,0.0020107238605898124,0.05160857908847185,0.018096514745308313,0.007372654155495978,0.0,0.020777479892761394,0.0
0.057676417121137004,0.007932573128408527,0.051726987274830605,0.11056023797719385,0.02528507684680218,0.014377788795240456,0.014047264914890101,0.00280945298297802,0.006941001487357461,0.0006610477607007106,0.0023136671624524874,0.059329036522888776,0.035035531317137665,0.13419269542224427,0.004627334324904975,0.019335647000495785,0.00561890596595604,0.18178813419269543,0.15286729466203933,0.044124938026772434,0.004296810444554619,0.018839861179970253,0.011403073872087258,0.026772434308378782,0.006941001487357461,0.0004957858205255329
0.11639549436795996,0.0,0.0,0.0,0.1439299123904881,0.09386733416770963,0.0012515644555694619,0.0012515644555694619,0.2327909887359199,0.0,0.0,0.0688360450563204,0.0,0.0,0.14518147684605756,0.0,0.0,0.07384230287859825,0.007509386733416771,0.03379224030037547,0.0688360450563204,0.0,0.0,0.0,0.012515644555694618,0.0
0.10891089108910891,0.0029702970297029703,0.0,0.0009900990099009901,0.2584158415841584,0.0019801980198019802,0.019801980198019802,0.10198019801980197,0.09603960396039604,0.0,0.0009900990099009901,0.027722772277227723,0.0049504950495049506,0.048514851485148516,0.05643564356435644,0.0009900990099009901,0.0,0.12079207920792079,0.05247524752475247,0.01287128712871287,0.061386138613861385,0.0,0.0,0.0,0.02178217821782178,0.0
0.19550173010380623,0.0025951557093425604,0.0008650519031141869,0.0025951557093425604,0.24653979238754326,0.0,0.0,0.0,0.15657439446366783,0.0,0.0,0.012110726643598616,0.00865051903114187,0.01384083044982699,0.18598615916955016,0.0025951557093425604,0.0008650519031141869,0.03460207612456748,0.010380622837370242,0.058823529411764705,0.03892733564013841,0.0008650519031141869,0.0034602076124567475,0.0,0.02422145328719723,0.0
0.049202644885258655,0.016530532866588878,0.0853753403345002,0.03072734344612991,0.05309218203033839,0.01750291715285881,0.03014391287436795,0.00019447685725398678,0.0013613380007779074,0.0011668611435239206,0.004278490859587709,0.047841306884480746,0.028782574873590042,0.2516530532866589,0.11493582263710618,0.017891870867366783,0.0015558148580318942,0.03072734344612991,0.08129132633216647,0.0838195254764683,0.003695060287825749,0.035394788020225595,0.00019447685725398678,0.003500583430571762,0.0,0.009140412290937379
0.18181818181818182,0.0,0.007575757575757576,0.0,0.26515151515151514,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.0,0.0,0.0,0.0,0.007575757575757576,0.25,0.0,0.0,0.0,0.0,0.0
